series,data,country,ISO3166,1990,2000,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,52.4623170731707,60.6503902439025,65.6379024390244,66.2930975609756,66.8850243902439,67.4166585365854,67.8924146341463,68.3231951219512,68.7229024390244,69.1029268292683,69.471243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,55.1072926829268,60.6900487804878,64.1149512195122,64.6941219512195,65.2738048780488,65.848,66.407756097561,66.9425609756098,67.4454634146341,67.9134390243903,68.344,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,70.7832195121951,74.2607317073171,75.2314390243902,75.3714878048781,75.5119756097561,75.6573658536585,75.8076829268293,75.9629268292683,76.1201707317073,76.2769268292683,76.433243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Botswana,BWA,62.5565853658537,48.6936341463415,56.8732682926829,59.0745609756098,60.9585853658537,62.4170975609756,63.4022926829268,63.9516097560976,64.2227317073171,64.3608048780488,64.429243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,65.3403170731707,70.0419756097561,72.1317317073171,72.4148292682927,72.6954146341463,72.9780243902439,73.2641463414634,73.5523414634146,73.8395853658537,74.1224390243903,74.4018780487805,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brunei Darussalam,BRN,73.0511951219512,75.2888048780488,76.4281219512195,76.6755609756098,76.956756097561,77.2682926829268,77.5982682926829,77.9323170731708,78.2525853658537,78.5466585365854,78.8095853658537,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bulgaria,BGR,71.6414634146342,71.6634146341463,72.6121951219512,72.6634146341463,72.9634146341463,73.4121951219512,73.5121951219512,74.1634146341463,74.3146341463415,74.8609756097561,75.4073170731707,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burkina Faso,BFA,49.3656097560976,50.3459268292683,54.4039024390244,55.1888048780488,55.9022926829268,56.5249756097561,57.0513902439024,57.4920487804878,57.8793170731707,58.2406341463415,58.5884634146341,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burundi,BDI,48.0001219512195,51.4854878048781,53.0538780487805,53.4560731707317,53.8910243902439,54.3512195121951,54.8291951219512,55.3120243902439,55.7892926829268,56.2516097560976,56.6920243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cabo Verde,CPV,65.570512195122,69.7243902439024,71.8356829268293,72.0993658536585,72.3095365853659,72.4712195121951,72.5979024390244,72.7095609756098,72.8282195121951,72.9723658536585,73.147,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cambodia,KHM,53.5100731707317,58.3508780487805,63.7955853658537,64.5523414634146,65.2349756097561,65.8444634146342,66.3856585365854,66.8728780487805,67.3288780487805,67.7720487804878,68.2122926829268,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cameroon,CMR,53.5912682926829,51.9358780487805,52.150243902439,52.4791463414634,52.8558292682927,53.2648536585366,53.6948292682927,54.1373658536585,54.587512195122,55.0418048780488,55.492756097561,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Canada,CAN,77.3770731707317,79.2365853658537,80.4187804878049,80.6343902439024,80.8253658536586,81.1114634146342,81.4129268292683,81.3492926829268,81.5624390243903,81.7650487804878,81.9566097560976,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central African Republic,CAF,49.0175609756098,44.5972926829268,45.1631219512195,45.6873902439024,46.284,46.9349756097561,47.6253170731707,48.3504390243903,49.1052926829268,49.8798780487805,50.6577804878049,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chad,TCD,46.9243658536585,47.5780731707317,48.2300243902439,48.5592195121951,48.9515853658537,49.3931707317073,49.8620731707317,50.3319512195122,50.7813902439024,51.1914878048781,51.5558048780488,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Channel Islands,CHI,75.418243902439,77.514512195122,79.1665365853659,79.4108048780488,79.6330243902439,79.8327073170732,80.0103658536585,80.169512195122,80.3186585365854,80.4628292682927,80.6064878048781,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chile,CHL,72.6787804878049,76.8208292682927,78.9791707317073,79.3135365853659,79.6409024390244,79.9608048780488,80.2758048780488,80.5869756097561,80.8948536585366,81.1979268292683,81.4961951219512,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,69.030512195122,71.7304634146342,74.0717073170732,74.3404390243903,74.5832682926829,74.8032682926829,75.0074146341463,75.2021707317073,75.3929268292683,75.5851463414634,75.7822682926829,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,68.2971951219512,70.9887073170732,72.4914390243902,72.705512195122,72.9071707317073,73.0969512195122,73.2778536585366,73.4548048780488,73.6307804878049,73.8097317073171,73.9931463414634,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Comoros,COM,56.6536097560976,59.4389024390244,60.3883170731707,60.7123414634146,61.0672926829268,61.4441951219512,61.830512195122,62.212756097561,62.5829756097561,62.9321707317073,63.2568536585366,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Dem. Rep.",ZAR,48.9929756097561,50.0028780487805,54.3678292682927,55.0644146341463,55.724,56.3370731707317,56.8961463414634,57.3986341463415,57.8540731707317,58.2719268292683,58.6591951219512,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Rep.",COG,55.0289756097561,50.5898780487805,54.6478292682927,55.8013170731707,56.9650731707317,58.0936341463415,59.1431219512195,60.0851707317073,60.9239024390244,61.6663902439024,62.3111463414634,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Costa Rica,CRI,75.6586829268293,77.4226829268293,78.2078048780488,78.3303170731707,78.4577317073171,78.5926097560976,78.7360487804878,78.8901707317073,79.0535365853659,79.2252195121951,79.4027073170732,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cote d'Ivoire,CIV,52.6069268292683,46.6993902439024,48.258756097561,48.7788292682927,49.2797804878049,49.7404878048781,50.1514634146342,50.5172195121951,50.8633414634146,51.2084634146342,51.5595853658537,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Croatia,HRV,72.1704878048781,72.8078048780488,75.8368292682927,75.7056097560976,75.9121951219512,76.1682926829268,76.4756097560976,76.7756097560976,76.9243902439024,77.1268292682927,77.3292682926829,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cuba,CUB,74.6438048780488,76.6448048780488,78.2059512195122,78.4491951219512,78.6505121951219,78.8109756097561,78.9356341463415,79.039512195122,79.1416097560976,79.2563902439025,79.3908292682927,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Curacao,CUW,..,..,74.709756097561,75.3634146341464,75.309756097561,76.1560975609756,..,77.4731707317073,..,..,77.8243902439025,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cyprus,CYP,76.5139512195122,77.9716829268293,78.7228780487805,78.868512195122,79.0275365853659,79.199487804878,79.3819512195122,79.571512195122,79.7622682926829,79.9497804878049,80.1315609756098,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Czech Republic,CZE,71.3839024390244,74.9682926829268,76.5243902439024,76.7243902439025,76.9756097560976,77.0780487804878,77.4243902439025,77.8731707317073,78.0756097560976,78.1756097560976,78.2756097560976,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Denmark,DNK,74.8053658536585,76.5926829268293,78.0951219512195,78.1951219512195,78.4463414634146,78.5975609756098,79.1,79.8,80.0512195121951,80.3,80.5487804878049,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Djibouti,DJI,56.6631707317073,57.0103414634146,58.3766829268293,58.8293414634146,59.3238780487805,59.8428048780488,60.3606829268293,60.8505609756098,61.2959756097561,61.6864634146342,62.015512195122,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominican Republic,DOM,67.9504146341463,70.6337317073171,71.9168292682927,72.1313170731707,72.3423170731707,72.5483170731707,72.7498048780488,72.9452926829268,73.1353170731707,73.3199024390244,73.5000243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ecuador,ECU,68.9953658536586,72.9441707317073,74.3202195121951,74.4950243902439,74.6678292682927,74.8446097560976,75.0298048780488,75.2264390243903,75.433,75.648512195122,75.872487804878,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Egypt, Arab Rep.",EGY,64.5490731707317,68.590756097561,69.6031951219512,69.7822926829268,69.9644634146341,70.1501463414634,70.3402926829268,70.5333170731707,70.7291463414634,70.9257804878049,71.1217073170732,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,El Salvador,SLV,63.988,68.7170487804878,70.4791707317073,70.7804634146342,71.0807804878049,71.3781463414634,71.6706097560976,71.9561707317073,72.2318536585366,72.4981463414634,72.7545609756098,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Equatorial Guinea,GNQ,48.1895365853659,52.1086341463415,54.0765853658537,54.5163170731707,54.9863170731707,55.4771951219512,55.971,56.4468292682927,56.8902682926829,57.2908292682927,57.6470487804878,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eritrea,ERI,48.2359512195122,56.0250243902439,59.1165609756098,59.6694146341463,60.2500731707317,60.853512195122,61.4661463414634,62.0693658536585,62.6449756097561,63.1778780487805,63.6630243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Estonia,EST,69.4756097560976,70.4170731707317,72.6914634146341,72.8146341463415,73.7707317073171,74.8243902439024,75.4292682926829,76.2292682926829,76.3268292682927,77.1414634146341,77.2390243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ethiopia,ETH,47.0995609756098,51.9303414634146,57.3249268292683,58.408,59.4469268292683,60.4157804878049,61.2961219512195,62.0830243902439,62.7935365853659,63.4421951219512,64.0350243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Faroe Islands,FRO,76.1146341463415,78.4365853658537,79.5878048780488,79.8365853658537,80.1365853658537,80.3878048780488,80.6390243902439,80.9390243902439,81.190243902439,81.4414634146341,81.6926829268293,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fiji,FJI,65.5708536585366,67.6058536585366,68.666512195122,68.8434146341464,69.0220243902439,69.2028536585366,69.3843658536586,69.565,69.7432195121951,69.9179268292683,70.0891219512195,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Finland,FIN,74.8131707317073,77.4658536585366,79.2146341463415,79.2634146341464,79.5682926829268,79.719512195122,79.8707317073171,80.4707317073171,80.6268292682927,80.9756097560976,81.1292682926829,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,France,FRA,76.6,79.0560975609756,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.6634146341463,82.1146341463415,81.9682926829268,82.219512195122,82.3731707317073,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,French Polynesia,PYF,68.8286097560976,72.45,74.5699512195122,74.8919756097561,75.1866585365854,75.4534634146341,75.6953902439025,75.9170243902439,76.1270243902439,76.3340731707317,76.5416829268293,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gabon,GAB,61.2401463414634,59.3394878048781,59.8870731707317,60.3927804878049,60.9491951219512,61.5314634146342,62.1208292682927,62.7050975609756,63.2807317073171,63.8435853658537,64.3833902439024,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Gambia, The",GMB,52.214,55.5760731707317,58.2508292682927,58.5694390243902,58.8530731707317,59.1077804878049,59.3406097560976,59.5605853658537,59.7781463414634,59.9992682926829,60.2284390243902,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Georgia,GEO,69.9996097560976,71.6158292682927,73.2121463414634,73.4210243902439,73.6214390243902,73.8154146341463,74.0024390243902,74.1820487804878,74.3527073170732,74.5139024390244,74.6686341463415,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Germany,DEU,75.1773658536586,77.9268292682927,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488,80.7414634146342,80.8926829268293,80.8439024390244,80.8439024390244,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ghana,GHA,56.7516341463415,56.9870975609756,59.1842195121951,59.6358536585366,60.0304146341463,60.3554634146342,60.6099756097561,60.808,60.9770243902439,61.1420731707317,61.3116341463415,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greece,GRC,76.9390243902439,77.8878048780488,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488,80.7317073170732,80.6341463414634,81.2853658536585,81.2853658536585,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greenland,GRL,65.0682926829268,66.9634146341463,69.5192682926829,69.9826829268293,70.2134146341463,70.4678048780488,70.8570731707317,71.0624390243902,71.3092682926829,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Grenada,GRD,68.4750243902439,70.2516097560976,71.6059024390244,71.844756097561,72.0871463414634,72.3300731707317,72.567512195122,72.7934146341464,73.0022682926829,73.1935609756098,73.3663170731707,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guam,GUM,72.0440975609756,75.0980243902439,77.0325609756098,77.3074146341463,77.5757317073171,77.8395609756098,78.1008780487805,78.3595853658537,78.617512195122,78.872512195122,79.1260243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guatemala,GTM,62.2384146341464,67.7427073170732,69.8879024390244,70.1107804878049,70.3281463414634,70.5475365853659,70.7754634146341,71.0104146341463,71.2493902439025,71.4863902439024,71.7224146341463,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea,GIN,49.9188536585366,51.2429024390244,53.254756097561,53.9994878048781,54.7775853658537,55.5561463414634,56.3050487804878,57.0005365853659,57.6376341463415,58.216487804878,58.7334390243902,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea-Bissau,GNB,49.0763170731707,51.4454390243902,52.5825365853659,52.8554634146342,53.1547317073171,53.4766341463415,53.8143658536585,54.1594146341464,54.503512195122,54.8384146341464,55.1600487804878,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guyana,GUY,63.5231707317073,64.9731463414634,65.6848780487805,65.779756097561,65.8701463414634,65.957,66.0427073170732,66.1291463414634,66.2172682926829,66.3100243902439,66.4064146341463,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Haiti,HTI,54.5693170731707,57.6760487804878,59.5674146341464,59.9773902439024,60.3979756097561,60.8222195121951,61.2401219512195,61.6451951219512,62.0333902439024,62.4011463414634,62.7474390243902,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Honduras,HND,66.6890487804878,70.4941951219512,71.6724634146342,71.8587317073171,72.0399756097561,72.2172195121951,72.3939756097561,72.5727317073171,72.7550243902439,72.9428536585366,73.1357073170732,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Hong Kong SAR, China",HKG,77.3804878048781,80.8780487804878,82.3756097560976,82.3268292682927,82.3756097560976,82.7756097560976,82.9780487804878,83.4219512195122,83.4804878048781,83.8317073170732,83.9804878048781,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Hungary,HUN,69.3156097560976,71.2463414634146,73.0975609756098,73.1512195121951,73.7024390243903,73.9048780487805,74.2073170731707,74.8585365853659,75.0634146341463,75.5658536585366,75.8731707317073,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iceland,ISL,78.0363414634146,79.6536585365854,81.1585365853659,81.4536585365854,81.609756097561,81.7512195121951,81.8975609756098,82.3585365853659,82.9170731707317,82.0609756097561,82.0609756097561,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,57.9437317073171,62.6306341463415,64.9080975609756,65.3004390243903,65.6994390243903,66.1026341463415,66.5061463414634,66.9041707317073,67.2898780487805,67.6604146341463,68.0138048780488,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,63.2599024390244,66.2468780487805,67.3674878048781,67.5677317073171,67.7647804878049,67.9576341463415,68.1471951219512,68.3343902439024,68.5195609756098,68.7046097560976,68.8884878048781,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Iran, Islamic Rep.",IRN,63.8828780487805,70.1371951219512,72.2881219512195,72.6741951219512,73.0920731707317,73.5341707317073,73.9831707317073,74.4125853658537,74.7993414634146,75.1259756097561,75.3893170731708,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iraq,IRQ,66.2403414634147,69.1788048780488,68.256512195122,68.1990243902439,68.2202926829268,68.3199268292683,68.4901219512195,68.7097073170732,68.9497317073171,69.183487804878,69.3996829268293,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ireland,IRL,74.7413170731707,76.5365853658537,79.2414634146342,79.6414634146341,80.0951219512195,80.190243902439,80.7439024390244,80.7463414634146,80.8951219512195,81,81.1536585365854,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Israel,ISR,76.6073170731707,78.9536585365854,80.5536585365854,80.5048780487805,80.9512195121951,81.4048780487805,81.6024390243903,81.6560975609756,81.7048780487805,82.0560975609756,82.1536585365854,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Italy,ITA,76.9707317073171,79.7780487804878,81.2829268292683,81.4341463414634,81.4853658536586,81.6365853658537,82.0365853658537,82.1878048780488,82.2390243902439,82.690243902439,82.690243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jamaica,JAM,72.0159756097561,72.3131707317073,73.7156097560976,74.0092926829268,74.3019512195122,74.5840487804878,74.8474878048781,75.086243902439,75.2998292682927,75.488243902439,75.6535121951219,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Japan,JPN,78.8368292682927,81.0760975609756,82.3219512195122,82.5070731707317,82.5875609756098,82.9314634146342,82.8426829268293,82.5912195121951,83.0960975609756,83.3319512195122,83.5878048780488,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jordan,JOR,69.9208536585366,71.779756097561,72.8010487804878,72.9611707317073,73.120243902439,73.2782926829268,73.4358292682927,73.5918536585366,73.7464146341464,73.9,74.0521463414634,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kazakhstan,KAZ,68.3365853658537,65.5170731707317,66.1609756097561,66.5048780487805,67.0219512195122,68.4292682926829,68.2953658536585,68.98,69.61,70.45,71.62,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kenya,KEN,58.8020487804878,50.7851707317073,54.5910975609756,55.6992926829268,56.7846829268293,57.8004390243903,58.7186097560976,59.5342195121951,60.2727804878049,60.9537804878049,61.5763658536585,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kiribati,KIR,60.3508292682927,63.9506829268293,64.8853414634146,64.980756097561,65.0786097560976,65.1834390243903,65.3027804878049,65.4406341463415,65.5960731707317,65.7665853658537,65.9516829268293,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Dem. People’s Rep.",PRK,69.3443170731707,64.9825609756098,68.292756097561,68.3761951219512,68.4919512195122,68.6640487804878,68.9000243902439,69.1879024390244,69.4941951219512,69.7919512195122,70.0746829268293,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Rep.",KOR,71.299756097561,75.8353658536585,78.9692682926829,79.3495121951219,79.8326829268293,80.2973170731707,80.5512195121951,80.9670731707317,81.2134146341464,81.7051219512195,82.1558536585366,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kosovo,KSV,67.7487804878049,67.9512195121951,68.9463414634146,69.1975609756098,69.3975609756098,69.6487804878049,69.9,70.1487804878049,70.4975609756098,70.7975609756098,71.0975609756098,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kuwait,KWT,72.2815609756098,73.313756097561,73.7262682926829,73.81,73.9031463414634,74.0061951219512,74.1166341463415,74.233512195122,74.3518536585366,74.4696829268293,74.5850243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kyrgyz Republic,KGZ,68.2975609756098,68.5585365853659,67.6951219512195,67.8951219512195,68.4512195121951,69.1024390243903,69.3,69.6024390243903,70.0024390243902,70.2024390243902,70.4024390243902,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lao PDR,LAO,53.5520731707317,58.879243902439,62.2886341463415,62.8272682926829,63.3489024390244,63.8510487804878,64.3336341463415,64.7981219512195,65.248512195122,65.687243902439,66.1173658536586,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latvia,LVA,69.2731707317073,70.3146341463415,70.8658536585366,71.019512195122,72.419512195122,73.0804878048781,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1878048780488,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lebanon,LBN,70.2211463414634,74.4317073170732,77.2467073170732,77.6159024390244,77.9391707317073,78.2194878048781,78.4653658536586,78.6898536585366,78.9084634146342,79.1337073170732,79.3730975609756,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lesotho,LSO,59.3310975609756,47.1829756097561,44.1483414634146,44.8822195121951,45.739243902439,46.6345853658537,47.4834146341463,48.219756097561,48.836,49.3314634146342,49.7005853658537,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liberia,LBR,47.2024390243903,52.4091219512195,56.1418780487805,57.1911951219512,58.1124634146341,58.8656585365854,59.4412926829268,59.8643414634146,60.2043658536585,60.5203902439024,60.8344146341464,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Libya,LBY,68.6299024390244,70.5725365853659,71.6310487804878,71.7386341463415,71.7873902439025,71.7809512195122,71.7373902439024,71.6832682926829,71.6495609756098,71.6576829268293,71.7161219512195,..
